id,number_of_reviews,reviews_per_month,last_review
42841450,26,13.0,2021-07-25
42842323,1,0.14,2020-12-26
42842946,105,8.45,2021-07-21
42856062,1,0.06,2020-03-16
42869866,2,0.22,2020-08-25
42871724,9,8.44,2021-08-02
42873301,2,0.15,2020-07-24
42878514,5,0.36,2021-07-31
42880570,2,0.13,2020-05-25
42880859,48,4.17,2021-08-02
42882271,15,1.03,2020-08-24
42888442,6,0.53,2021-06-01
42894615,11,0.66,2021-07-24
42895670,2,0.12,2020-10-31
42904989,5,0.35,2020-11-07
42910622,2,0.28,2021-05-31
42912076,37,10.0,2021-08-01
42913200,1,0.07,2020-06-16
42913604,37,5.05,2021-07-18
42917291,2,0.22,2021-01-20
42921971,1,0.07,2020-05-31
42923015,1,0.65,2021-06-20
42924798,1,0.07,2020-05-30
42925669,3,0.26,2020-12-20
42925816,42,2.73,2021-07-26
42926459,72,6.99,2021-08-01
42926509,4,0.38,2020-07-31
42927825,5,1.56,2021-07-08
42929138,3,0.18,2020-07-31
42935766,1,0.14,2021-01-05
42935943,1,1.0,2021-07-08
42936364,4,0.48,2021-05-31
42938323,1,0.15,2021-01-16
42938939,42,7.12,2021-07-31
42940158,23,1.66,2021-07-31
42942055,1,0.09,2020-09-14
42949306,2,0.19,2021-05-29
42952137,4,2.86,2021-06-14
42954423,6,0.37,2020-09-01
42963167,1,1.0,2021-07-15
42965074,37,2.52,2021-07-24
42966348,6,0.5,2021-03-01
42970160,12,0.73,2021-07-25
42971061,1,0.08,2020-07-25
42972034,1,0.25,2021-04-09
42973259,9,1.04,2020-11-09
42974620,4,0.38,2020-08-31
42975689,11,3.51,2021-03-29
42982053,9,9.0,2021-07-25
42982243,1,0.06,2020-04-17
42982616,3,0.22,2020-12-13
42982910,9,0.68,2021-07-02
42982980,2,0.23,2021-05-22
42986989,107,9.12,2021-07-04
42987588,1,0.07,2020-05-22
42988339,1,0.07,2020-05-25
42988902,2,0.16,2020-12-06
42988932,1,0.07,2020-06-30
42989701,1,0.16,2021-01-26
42996551,1,0.11,2020-11-15
42996746,2,0.13,2020-08-31
42997858,3,0.21,2021-05-10
42998493,10,0.64,2021-07-17
42999074,2,0.13,2020-08-16
43002696,27,2.78,2021-07-10
43002941,69,8.09,2021-07-31
43003043,45,8.04,2021-08-02
43004379,65,4.52,2021-07-18
43011293,8,0.52,2021-07-02
43011517,1,0.08,2020-07-02
43012924,5,0.31,2020-11-30
43014791,1,0.34,2021-05-09
43018237,1,0.07,2020-05-01
43021419,1,0.07,2020-05-31
43032925,69,12.55,2021-07-13
43034172,11,0.73,2020-09-16
43035357,32,4.34,2021-07-29
43044085,12,5.37,2021-07-05
43044458,6,1.89,2021-05-31
43044938,2,0.12,2020-04-18
43047769,1,0.08,2020-08-16
43053652,1,0.09,2020-09-10
43054040,3,0.2,2020-06-06
43054170,1,0.31,2021-04-30
43055374,5,0.31,2020-08-29
43060572,5,0.41,2021-08-01
43060685,64,4.8,2021-07-11
43060832,1,0.07,2020-06-01
43061729,3,0.2,2021-03-01
43068232,10,1.57,2021-07-01
43069280,34,8.03,2021-07-14
43069498,31,6.12,2021-06-21
43069652,7,0.62,2021-05-04
43071731,3,1.18,2021-06-27
43077104,25,1.84,2021-07-20
43077828,2,0.14,2020-06-27
43078552,59,3.71,2021-07-01
43078862,4,0.29,2020-11-28
43080063,12,0.76,2021-01-18
43080604,1,0.06,2020-04-08
43088328,1,0.41,2021-05-23
43095223,1,0.06,2020-04-21
43103225,5,5.0,2021-08-01
43103808,1,0.86,2021-07-01
43104937,35,2.18,2021-08-01
43105617,65,24.07,2021-07-04
43108992,2,0.22,2021-01-13
43115243,6,0.4,2021-05-22
43117552,38,3.11,2021-07-22
43123958,3,0.22,2021-06-14
43124952,22,9.04,2021-07-17
43124955,6,3.6,2021-07-05
43124960,8,0.81,2021-07-17
43124979,65,13.54,2021-07-14
43125802,1,0.08,2020-07-19
43126400,4,0.36,2020-12-01
43127075,1,0.06,2020-04-11
43131075,3,0.24,2021-05-10
43131415,1,0.08,2020-08-03
43131502,3,0.29,2021-07-31
43131778,1,0.17,2021-02-10
43132445,2,2.0,2021-07-06
43133577,2,0.17,2020-10-29
43141435,2,0.34,2020-12-11
43142085,22,1.46,2021-07-25
43143734,2,0.19,2021-06-01
43147021,1,0.45,2021-05-31
43148901,2,0.14,2020-07-26
43149336,2,0.14,2020-12-03
43150602,2,0.19,2020-06-21
43157624,1,0.09,2020-08-23
43158150,1,0.06,2020-04-14
43161885,60,4.24,2021-03-28
43163079,2,0.14,2020-09-01
43163186,6,0.45,2021-04-30
43170046,17,11.59,2021-07-11
43170306,79,7.23,2020-12-26
43173066,1,0.06,2020-04-16
43174785,1,0.07,2020-06-01
43179761,2,2.0,2020-04-20
43183034,2,0.16,2020-12-13
43185808,2,0.17,2021-03-21
43197566,6,2.12,2021-07-26
43203702,1,1.0,2021-07-19
43204389,2,0.22,2020-12-12
43204442,3,0.48,2021-07-01
43204806,3,1.0,2021-04-25
43205598,9,0.89,2020-12-27
43207089,16,1.99,2021-07-17
43211440,1,0.67,2021-06-21
43212312,2,0.28,2020-12-18
43213097,6,0.57,2021-03-28
43213162,4,0.34,2021-07-16
43215046,1,0.48,2021-06-04
43220447,10,0.81,2021-07-03
43222663,6,0.47,2021-08-01
43230953,6,0.51,2021-04-28
43231672,1,0.14,2020-12-26
43236578,4,0.44,2021-05-31
43238743,67,10.1,2021-07-09
43239496,8,0.76,2021-08-02
43239732,1,0.14,2021-01-02
43245957,4,0.65,2021-06-02
43247386,7,3.28,2021-07-09
43247472,24,1.42,2021-05-02
43248446,2,2.0,2021-07-22
43251455,1,1.0,2021-07-06
43251669,2,0.27,2021-05-03
43264586,1,0.07,2020-06-01
43265776,187,20.86,2021-07-18
43265806,89,10.11,2021-07-18
43265846,8,2.03,2021-05-31
43266587,10,1.9,2021-05-31
43267312,6,0.84,2021-05-25
43268899,3,0.24,2020-09-06
43271004,13,2.06,2021-07-15
43278897,33,8.84,2021-07-28
43284426,3,0.22,2021-05-23
43285857,2,0.16,2020-06-01
43286899,4,0.37,2021-07-02
43286957,4,0.31,2021-06-16
43287038,3,0.25,2021-06-05
43287114,1,0.16,2021-01-31
43287158,1,0.35,2021-05-11
43287352,2,0.22,2021-06-04
43289906,15,1.51,2021-03-22
43292505,1,0.16,2021-01-31
43292527,3,0.21,2020-10-31
43299277,1,0.07,2020-06-24
43300250,17,1.54,2020-12-13
43302175,5,5.0,2021-07-01
43303056,17,2.83,2021-01-03
43309906,1,0.07,2020-05-18
43310098,4,0.38,2020-08-19
43310157,4,0.72,2021-07-18
43310215,13,1.81,2021-05-26
43310255,18,1.33,2021-07-20
43310275,4,0.43,2021-07-03
43310986,15,1.27,2021-06-01
43311037,5,0.58,2021-04-11
43311186,20,1.71,2021-07-01
43311409,2,0.15,2020-06-28
43315188,27,3.77,2021-07-01
43315235,24,1.82,2021-07-18
43315319,5,0.49,2021-03-20
43315428,16,4.17,2021-02-02
43315455,25,1.93,2021-06-28
43315528,1,0.2,2021-03-10
43316108,13,1.23,2021-05-26
43317855,1,0.32,2021-05-03
43319398,10,1.42,2021-07-23
43327284,46,10.87,2021-08-01
43330828,1,0.07,2020-06-30
43339117,28,2.11,2021-08-01
43342124,1,0.09,2020-09-12
43348178,1,0.08,2020-08-01
43354537,2,0.18,2021-03-07
43355067,4,0.27,2020-06-25
43357084,2,2.0,2021-06-04
43357832,1,0.07,2020-05-24
43358518,53,3.74,2021-07-29
43365797,21,2.64,2021-07-17
43366075,2,1.33,2020-12-16
43366401,5,0.95,2021-05-15
43366638,1,0.11,2020-11-01
43367510,80,9.88,2021-07-28
43370455,1,0.42,2021-05-26
43371736,2,0.91,2020-10-29
43373399,8,1.01,2021-07-31
43374654,1,0.09,2020-08-31
43374709,2,0.16,2020-09-10
43374779,2,0.38,2021-05-13
43374815,2,0.14,2021-03-20
43374884,1,0.09,2020-09-08
43375362,2,0.17,2021-02-05
43375476,2,0.21,2021-06-30
43375507,1,0.81,2021-06-30
43375688,1,0.08,2020-07-31
43375941,2,0.18,2021-02-06
43376843,47,6.27,2021-07-16
43379173,5,0.39,2020-08-30
43381880,4,0.37,2020-12-23
43382836,25,1.83,2021-07-04
43383021,1,0.09,2020-08-29
43383323,44,3.89,2021-07-18
43386410,36,13.17,2021-07-18
43387571,2,0.2,2021-03-15
43391087,4,1.97,2021-07-10
43391847,1,0.16,2021-01-31
43391960,1,0.13,2020-12-13
43395424,1,0.08,2020-08-01
43395757,5,0.72,2021-04-30
43404014,1,0.65,2021-06-20
43407399,4,0.28,2021-06-10
43410866,9,1.13,2021-07-11
43411687,2,0.22,2020-11-30
43412261,2,0.87,2021-07-31
43414113,13,1.01,2021-07-16
43414704,2,0.56,2021-05-26
43414820,1,0.11,2020-11-05
43414885,1,0.12,2020-11-21
43414928,6,0.45,2021-06-27
43416025,1,0.31,2021-04-30
43419006,3,0.27,2020-12-01
43420677,5,0.35,2021-04-27
43423542,1,0.08,2020-07-15
43423642,1,0.07,2020-06-24
43424953,3,0.36,2021-04-18
43425402,1,0.09,2020-08-18
43431228,18,2.18,2020-10-18
43431973,5,0.44,2021-08-01
43432211,12,0.83,2021-08-01
43432968,5,0.34,2021-08-02
43433217,11,0.78,2021-07-29
43440132,2,0.13,2020-08-30
43443261,1,0.07,2020-06-16
43449275,1,0.08,2020-07-31
43449985,1,0.17,2021-02-11
43450191,2,0.9,2020-09-30
43451168,1,0.37,2021-05-15
43452122,1,0.08,2020-08-02
43453003,13,1.88,2021-07-01
43456952,1,0.23,2021-03-30
43457355,1,0.08,2020-08-04
43458250,10,3.03,2021-08-01
43459172,41,38.44,2021-07-19
43465256,10,0.73,2020-08-01
43467180,12,2.47,2021-07-23
43468359,29,2.74,2021-06-29
43473890,38,29.23,2021-07-18
43479666,19,1.86,2021-06-30
43485997,2,0.38,2021-01-24
43487992,28,10.24,2021-06-01
43489019,1,0.08,2020-07-15
43489703,2,0.18,2021-01-01
43489836,2,2.0,2021-08-01
43495869,25,3.38,2021-07-31
43496286,40,2.93,2021-07-31
43497073,43,3.32,2021-07-30
43497107,15,1.64,2021-04-30
43498379,7,0.56,2020-10-10
43498999,3,2.81,2021-07-19
43499730,11,1.71,2021-03-17
43500380,4,1.45,2021-06-20
43509541,9,0.75,2021-07-18
43515641,7,3.82,2021-06-30
43516325,2,0.16,2020-08-24
43516612,1,0.07,2020-06-28
43517333,4,0.37,2021-04-07
43518331,66,6.21,2021-07-27
43524640,25,1.9,2021-07-01
43525863,2,0.65,2021-06-24
43527094,10,0.73,2020-08-02
43532634,1,0.24,2021-04-04
43536394,2,0.24,2020-12-05
43536521,41,4.96,2021-07-27
43541622,65,13.0,2021-07-23
43542791,7,0.48,2020-10-14
43544781,26,1.88,2021-07-19
43544810,17,1.19,2021-07-05
43547014,20,20.0,2021-08-01
43547178,6,1.45,2021-04-22
43547204,8,0.56,2021-03-21
43547953,4,0.43,2020-12-29
43551177,43,5.76,2021-07-12
43554632,4,0.32,2021-05-24
43554639,1,0.08,2020-07-04
43554660,2,0.22,2021-03-01
43554665,1,0.11,2020-10-28
43556494,1,0.1,2020-10-05
43562641,80,5.7,2021-07-11
43568549,43,4.54,2021-07-31
43569483,2,0.16,2020-07-06
43569595,2,0.28,2021-04-27
43576862,7,0.49,2021-04-04
43577441,132,72.0,2021-07-30
43586992,5,0.38,2020-09-20
43591042,7,0.55,2021-03-20
43591709,3,0.26,2020-11-01
43595754,4,0.35,2020-11-22
43596004,10,0.9,2021-07-18
43599506,4,0.32,2021-05-01
43600618,1,0.09,2020-09-06
43600688,1,0.08,2020-07-24
43602072,4,0.31,2021-05-29
43603044,1,0.08,2020-08-16
43604063,1,0.08,2020-08-11
43604286,1,0.11,2020-11-15
43604419,1,0.08,2020-07-06
43604573,10,1.2,2021-05-31
43604609,2,0.68,2021-05-15
43605445,43,3.12,2021-08-01
43606277,1,1.0,2021-07-06
43611394,2,0.38,2021-03-27
43612639,29,29.0,2021-07-31
43615390,7,0.69,2020-12-05
43615808,1,0.08,2020-08-09
43621244,2,0.15,2021-03-15
43621245,1,0.09,2020-08-31
43622236,3,0.42,2021-05-02
43624168,1,0.64,2021-06-19
43624169,1,0.17,2021-02-07
43624180,2,0.24,2021-01-12
43624184,3,0.59,2021-04-27
43626622,8,0.58,2021-01-10
43626965,6,0.46,2020-11-08
43628288,2,0.15,2021-07-19
43629409,2,0.16,2020-08-30
43636378,3,0.22,2020-07-08
43642904,1,1.0,2021-07-27
43644950,6,3.0,2021-07-27
43647359,3,0.32,2021-08-01
43648917,16,3.06,2021-08-04
43652025,11,1.56,2021-07-28
43652168,2,0.39,2021-05-01
43652436,2,0.17,2020-09-12
43654490,14,1.02,2021-07-31
43654617,1,0.08,2020-08-15
43661875,1,0.09,2020-08-27
43664292,1,1.0,2021-07-20
43667745,6,2.25,2021-07-18
43668014,1,0.23,2021-03-31
43668194,1,0.19,2021-03-03
43668266,5,0.37,2020-11-15
43668339,2,0.24,2021-02-02
43669374,26,13.22,2021-07-14
43677661,7,3.09,2020-12-31
43681332,11,1.27,2021-07-12
43686332,1,0.07,2020-06-28
43686536,59,13.41,2021-07-01
43686927,3,1.11,2021-08-01
43688142,5,5.0,2021-06-27
43689646,3,0.22,2020-07-10
43690836,2,0.48,2021-05-05
43691025,1,0.08,2020-08-15
43691688,4,0.54,2021-06-30
43695393,3,0.22,2021-06-03
43701283,28,2.01,2021-05-27
43701555,10,1.28,2021-07-24
43703156,1,0.07,2020-06-22
43703242,8,0.79,2020-09-25
43703359,29,5.58,2021-05-23
43715171,2,0.36,2021-03-27
43715298,2,0.15,2020-08-26
43715460,1,0.46,2021-06-01
43723972,1,0.08,2020-07-31
43728551,99,13.32,2021-07-30
43731230,19,1.43,2021-07-13
43731306,13,1.03,2021-07-15
43731642,1,0.11,2020-11-18
43737846,21,1.96,2021-07-25
43739217,4,0.3,2020-09-30
43742522,113,34.24,2021-08-03
43744465,1,1.0,2021-07-08
43744716,70,58.33,2021-07-26
43745701,9,3.91,2021-05-17
43747226,2,0.22,2021-05-02
43749311,23,2.9,2021-08-02
43751271,2,0.16,2020-11-01
43757883,45,5.72,2021-07-28
43764654,24,1.91,2021-07-26
43766248,2,0.15,2020-08-31
43767934,55,7.67,2021-07-18
43770316,2,0.26,2021-03-11
43774160,63,7.19,2021-07-31
43776325,1,0.1,2020-10-08
43777456,3,0.27,2021-07-18
43777496,10,0.76,2021-02-14
43778233,7,0.86,2021-05-30
43779536,4,0.3,2020-07-24
43779895,24,13.33,2021-07-17
43784657,1,0.37,2021-05-16
43785452,6,0.73,2021-07-05
43785672,2,0.17,2020-09-27
43785924,1,0.07,2020-06-24
43788963,3,0.8,2021-07-10
43790037,10,0.79,2020-09-22
43798180,42,8.69,2021-07-30
43798470,1,0.19,2021-02-28
43803118,1,0.11,2020-10-29
43803619,1,0.08,2020-07-26
43806406,1,0.11,2020-10-31
43806531,1,0.08,2020-07-23
43813121,1,0.08,2020-07-29
43813411,82,9.39,2021-07-24
43813615,2,0.18,2020-12-01
43815770,26,21.67,2021-07-19
43819542,36,5.19,2021-07-20
43820109,11,1.09,2021-08-01
43820337,2,0.23,2021-07-01
43820586,6,0.54,2020-12-06
43821239,1,0.44,2021-05-30
43826102,7,0.68,2021-07-07
43831018,30,2.57,2021-06-20
43831692,2,0.18,2021-07-10
43834804,48,3.74,2021-06-25
43836149,3,0.6,2021-06-21
43843432,1,0.09,2020-08-31
43844044,23,4.83,2021-07-14
43846580,33,2.94,2021-07-17
43847085,106,22.71,2021-07-29
43855371,6,0.46,2020-08-25
43860696,7,0.52,2021-07-25
43861847,20,1.97,2021-05-01
43861958,10,0.93,2021-07-18
43869863,6,0.45,2021-07-26
43870744,2,0.17,2020-10-16
43871113,3,0.23,2020-08-03
43876279,3,3.0,2020-12-26
43876891,1,0.08,2020-07-05
43878868,1,0.1,2020-10-11
43882478,3,0.25,2021-06-30
43883517,3,0.36,2021-07-23
43887651,2,0.16,2020-09-06
43892473,8,0.64,2020-12-20
43894383,22,5.28,2021-05-03
43894839,3,0.23,2020-08-16
43895124,14,1.25,2021-07-05
43895531,8,2.53,2021-08-01
43898866,10,0.85,2021-03-26
43899199,5,0.38,2021-07-03
43899350,3,0.24,2021-06-12
43906386,4,0.75,2021-05-12
43907420,3,3.0,2021-07-01
43907479,3,2.73,2021-04-10
43909068,15,6.25,2021-07-12
43909188,2,0.16,2020-08-14
43909203,1,0.13,2020-12-15
43909501,2,0.15,2020-07-12
43909578,4,1.22,2021-07-16
43909885,1,0.24,2021-04-03
43911466,40,22.64,2021-07-29
43912956,12,9.23,2021-07-06
43922156,21,1.58,2021-07-06
43922308,34,2.85,2021-06-13
43924070,2,0.18,2020-09-07
43928714,1,0.83,2021-06-30
43931057,3,0.49,2021-07-23
43931518,1,1.0,2021-07-16
43932082,1,0.08,2020-07-31
43938848,9,0.69,2021-02-28
43939199,19,2.06,2020-11-27
43939694,25,2.41,2021-07-05
43945729,2,0.22,2021-07-24
43946617,4,3.33,2021-07-17
43947542,9,0.69,2021-07-25
43947562,1,0.08,2020-07-12
43954469,14,1.29,2021-01-31
43956052,24,2.11,2021-07-16
43956795,2,0.17,2021-08-02
43957282,2,0.16,2020-12-01
43959012,8,4.36,2021-07-06
43959626,48,4.6,2021-07-18
43960529,4,0.36,2021-07-05
43960690,1,0.14,2020-12-31
43965128,9,0.68,2020-10-05
43968694,36,2.85,2021-05-21
43970826,40,7.14,2021-07-16
43971504,1,1.0,2021-07-29
43981012,1,0.08,2020-07-04
43981174,2,0.17,2021-08-02
43986264,3,0.43,2021-04-18
43986314,2,0.21,2020-11-27
43986380,1,0.16,2021-01-24
43993168,4,1.85,2021-06-30
43997163,17,2.54,2021-08-01
43999770,43,6.0,2021-07-18
44004064,1,0.09,2020-09-05
44004162,33,11.65,2021-07-11
44004265,9,0.76,2020-09-20
44010527,1,0.08,2020-08-08
44014707,1,0.45,2021-05-31
44015851,3,0.24,2020-08-17
44018477,1,0.75,2021-06-27
44019886,3,0.3,2020-11-29
44020113,3,0.42,2021-07-21
44020492,2,0.15,2020-07-13
44021024,23,2.33,2021-06-20
44026950,1,0.08,2020-08-17
44028914,1,0.13,2020-12-11
44029154,4,0.33,2020-12-31
44032538,2,0.35,2021-04-06
44032999,17,1.69,2021-07-18
44033270,46,3.99,2021-07-08
44033325,5,0.61,2021-06-15
44033794,3,0.37,2020-12-13
44033814,1,0.12,2020-12-04
44034016,3,0.45,2021-02-20
44034872,1,0.09,2020-09-10
44035120,4,1.79,2021-07-18
44048372,11,1.53,2021-07-04
44049457,1,0.59,2021-06-15
44058379,1,0.08,2020-08-17
44058413,4,0.39,2021-03-18
44058436,4,0.35,2021-05-24
44059338,7,5.83,2021-05-31
44059834,10,1.3,2021-07-23
44070261,33,2.58,2021-07-30
44072324,1,0.41,2021-05-23
44086561,50,3.81,2021-07-29
44089440,8,2.47,2021-07-10
44098402,1,0.08,2020-07-15
44098704,1,1.0,2021-08-01
44098840,2,0.21,2021-03-24
44100863,6,0.47,2020-11-13
44101621,41,13.52,2021-08-01
44102245,23,8.12,2021-07-19
44109912,1,1.0,2021-07-18
44116254,6,0.63,2021-02-28
44116587,11,11.0,2021-08-01
44117480,6,0.68,2021-02-17
44118529,4,4.0,2021-01-01
44118632,39,16.25,2021-07-29
44119626,2,0.35,2021-07-14
44121405,1,0.08,2020-07-14
44131715,6,0.84,2020-09-21
44131826,1,0.08,2020-08-01
44138510,3,0.53,2021-04-05
44147843,57,16.13,2021-08-02
44148070,45,7.85,2021-08-02
44148869,32,12.63,2021-07-30
44149100,2,0.23,2021-01-18
44151723,39,3.13,2021-07-08
44154139,8,0.66,2021-05-31
44154912,4,0.47,2021-04-18
44162057,42,33.16,2021-07-02
44162204,39,4.8,2021-07-31
44163953,9,2.57,2021-04-14
44173645,3,0.38,2021-01-05
44179445,1,0.45,2021-05-31
44189936,1,0.86,2021-07-01
44191733,5,0.42,2021-05-30
44196291,1,0.12,2020-11-25
44197064,30,2.36,2021-07-23
44205621,1,0.5,2021-06-07
44206134,2,0.18,2020-09-07
44207555,4,0.34,2020-12-01
44224775,3,0.57,2021-06-15
44231963,5,0.39,2020-07-31
44233602,32,6.4,2021-07-25
44233789,12,1.11,2020-11-15
44244261,31,2.51,2021-07-31
44244417,9,0.74,2021-07-30
44244747,1,0.09,2020-09-19
44245526,1,0.09,2020-08-30
44247459,6,6.0,2020-10-29
44248261,1,0.08,2020-07-18
44249049,59,5.1,2021-07-31
44250191,5,0.44,2021-01-20
44251069,4,0.43,2021-07-09
44251117,1,0.37,2021-05-16
44251218,1,0.33,2021-05-07
44251682,3,0.3,2021-07-18
44257354,14,2.44,2021-07-11
44261042,1,0.12,2020-11-30
44261171,1,0.15,2021-01-20
44262107,3,2.65,2021-07-31
44264929,21,1.65,2021-07-08
44273961,1,0.17,2021-02-06
44275360,7,3.82,2021-07-24
44281187,16,16.0,2021-07-16
44282642,19,2.27,2021-08-01
44283460,45,3.58,2021-07-21
44288244,1,0.09,2020-09-05
44288421,3,0.32,2021-06-15
44289364,29,2.4,2021-08-02
44295072,40,5.71,2021-08-01
44301041,1,0.15,2021-01-15
44303056,4,0.36,2021-06-13
44303878,115,19.94,2021-07-29
44304828,12,4.14,2021-07-15
44305963,3,1.22,2021-02-28
44307743,1,0.37,2021-05-18
44311458,45,4.75,2021-07-18
44320456,16,2.49,2021-07-11
44320572,11,0.88,2021-06-26
44321500,43,3.45,2021-05-16
44321778,4,0.39,2021-02-24
44324396,2,1.25,2021-07-20
44325546,50,4.59,2021-06-28
44330459,3,0.35,2021-06-03
44338565,2,0.16,2020-08-17
44340470,1,0.45,2021-06-01
44350115,42,3.96,2021-08-02
44353711,54,25.31,2021-07-19
44355095,1,0.55,2021-06-11
44357656,15,2.25,2021-05-05
44358310,4,0.35,2020-10-22
44360566,53,20.38,2021-07-05
44360866,3,0.71,2021-01-21
44377502,20,3.28,2021-07-15
44378348,20,18.75,2021-07-26
44390552,4,0.56,2021-07-01
44391047,34,2.76,2021-02-20
44392303,1,0.11,2020-11-08
44392515,3,0.37,2021-07-06
44392843,1,0.09,2020-09-07
44393894,14,1.23,2021-06-13
44394449,1,0.09,2020-08-31
44394628,1,0.16,2021-02-01
44397304,17,4.47,2021-07-09
44402774,8,0.65,2021-06-05
44403320,2,0.22,2021-02-28
44403423,16,16.0,2021-07-15
44403783,1,0.14,2021-01-07
44404006,14,10.77,2021-08-02
44405913,4,0.36,2021-08-01
44412244,59,5.77,2021-07-20
44413416,16,1.33,2021-04-28
44415969,29,2.36,2021-05-31
44416142,7,0.58,2021-07-27
44417174,8,1.68,2021-03-20
44419098,1,0.08,2020-08-09
44419710,37,22.65,2021-07-28
44419821,48,48.0,2021-08-04
44420130,1,0.45,2021-05-30
44425491,2,0.82,2021-06-02
44427000,1,0.47,2021-06-02
44431314,10,1.29,2021-05-14
44432970,46,26.04,2021-07-30
44433391,3,0.28,2021-01-31
44434069,2,0.18,2021-06-04
44435099,35,7.55,2021-07-11
44443829,7,0.65,2021-04-30
44444231,18,2.69,2021-07-01
44445557,39,3.2,2021-05-31
44448391,11,11.0,2021-07-26
44448503,1,0.91,2021-07-03
44449134,3,0.24,2020-10-25
44452548,3,0.44,2021-06-26
44460879,2,0.2,2021-02-22
44461172,1,0.08,2020-08-11
44461963,64,64.0,2021-08-01
44465355,4,0.94,2021-05-30
44475869,9,2.33,2021-07-31
44476787,1,0.71,2021-06-24
44477118,1,0.24,2021-03-31
44477235,11,1.4,2021-07-11
44477636,2,0.17,2020-09-03
44478543,15,1.32,2021-06-19
44478978,3,3.0,2021-07-27
44486696,8,8.0,2021-07-17
44487802,1,1.0,2021-07-11
44488609,1,0.13,2020-12-09
44491230,30,2.54,2021-08-01
44492172,2,0.17,2020-09-03
44496053,17,1.67,2021-07-27
44503706,1,0.24,2021-04-05
44503810,2,0.48,2021-05-16
44505052,12,1.01,2021-07-10
44506417,24,20.57,2021-07-27
44506958,16,2.42,2021-07-17
44516372,10,0.96,2021-07-19
44517974,1,0.08,2020-08-06
44521574,6,0.75,2021-07-20
44521731,4,0.43,2021-05-27
44522852,2,0.2,2021-07-01
44530288,1,0.08,2020-08-13
44532220,1,0.09,2020-09-02
44533754,2,0.2,2021-04-29
44534901,28,4.2,2021-08-02
44536602,2,2.0,2021-07-14
44537410,3,0.25,2020-10-03
44548963,9,3.55,2021-07-18
44550111,2,0.19,2021-03-01
44555814,1,0.11,2020-11-10
44557918,39,3.31,2021-07-25
44558113,2,0.48,2021-06-30
44560332,19,4.6,2021-07-29
44562723,5,0.55,2021-06-15
44567521,6,0.85,2021-07-04
44568130,8,1.21,2021-07-15
44570625,8,0.7,2020-11-22
44572773,16,3.9,2021-07-18
44573189,1,0.16,2021-02-04
44575173,41,25.63,2021-07-21
44575875,2,0.28,2021-05-01
44576210,2,0.42,2021-05-01
44578561,1,0.46,2021-06-01
44579912,1,0.09,2020-08-31
44580012,1,0.11,2020-10-24
44580140,2,0.36,2021-03-31
44580169,1,0.09,2020-08-22
44586203,51,5.58,2021-07-22
44591489,2,0.42,2020-11-20
44591618,1,0.86,2021-07-01
44593008,2,0.18,2020-11-01
44594212,1,0.41,2021-05-23
44594337,6,0.5,2021-06-04
44595060,2,0.17,2021-01-02
44596584,5,0.54,2021-06-05
44600878,5,0.72,2021-07-25
44604668,9,0.97,2021-07-31
44611550,23,4.79,2021-06-29
44613638,12,8.78,2021-07-12
44631028,2,0.71,2021-07-04
44631036,1,1.0,2021-07-31
44631766,3,0.28,2021-04-14
44631837,2,0.21,2021-04-19
44631955,4,2.26,2021-07-11
44632833,3,0.42,2021-06-13
44639591,14,1.74,2021-04-01
44641721,2,0.18,2020-09-05
44641755,12,1.18,2021-07-13
44642468,18,3.42,2021-07-25
44643892,1,0.11,2020-11-14
44645950,14,3.41,2021-06-12
44646372,1,0.09,2020-08-30
44651142,7,0.63,2021-01-15
44657323,1,0.12,2020-11-21
44659585,2,0.19,2021-03-14
44661431,20,1.7,2021-08-01
44663787,3,0.48,2021-05-31
44666838,3,3.0,2021-03-14
44668879,11,5.0,2021-07-28
44669388,15,1.27,2021-07-25
44670293,2,0.21,2021-03-31
44677015,1,0.11,2020-10-25
44677301,7,0.65,2021-05-16
44677711,5,0.52,2021-01-31
44680519,8,8.0,2021-06-06
44684083,17,1.84,2021-07-04
44685047,3,0.25,2021-01-04
44699326,9,0.83,2021-06-25
44711827,8,0.82,2021-05-22
44722548,35,9.46,2021-08-03
44739479,6,0.51,2021-04-01
44741503,5,0.56,2021-03-13
44741668,3,0.29,2021-05-17
44744365,4,1.3,2021-06-27
44748353,9,0.76,2021-07-18
44749327,15,1.67,2021-07-26
44749512,6,0.53,2021-07-04
44757443,16,1.42,2021-07-26
44757915,1,0.11,2020-11-12
44793848,1,0.09,2020-09-18
44798678,32,9.14,2021-07-06
44798876,2,0.48,2021-07-02
44799007,554,71.64,2021-07-20
44799074,20,4.03,2021-07-09
44800276,23,7.75,2021-07-16
44801335,14,2.12,2021-07-21
44802224,1,0.48,2021-06-04
44804027,9,3.55,2021-07-11
44807786,8,0.73,2021-06-01
44810048,2,2.0,2021-04-13
44845990,1,0.14,2020-12-31
44847327,5,0.56,2020-12-06
44848837,14,1.52,2021-07-20
44853581,28,2.57,2021-07-26
44853757,1,0.26,2021-04-11
44857436,48,19.2,2021-08-01
44864122,1,0.24,2021-03-31
44867191,1,0.09,2020-09-14
44892194,23,2.08,2021-08-01
44892431,1,0.11,2020-10-30
44893832,1,0.41,2021-05-23
44899037,22,22.0,2021-07-10
44911033,3,2.09,2021-07-19
44912102,29,2.99,2021-07-23
44918172,78,7.91,2021-07-18
44933257,37,37.0,2021-07-21
