id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,availability_365
25904988,Brooklyn,Bedford-Stuyvesant,40.68282,-73.92604,Entire home/apt,259
25905991,Queens,Forest Hills,40.72005,-73.85377,Entire home/apt,0
25909160,Bronx,Belmont,40.85612,-73.88255,Private room,0
25909161,Manhattan,Upper East Side,40.76922,-73.95263,Entire home/apt,9
25911322,Brooklyn,Gowanus,40.67226,-73.99271,Entire home/apt,0
25912647,Manhattan,Midtown,40.75545,-73.96402,Private room,0
25914515,Queens,Ridgewood,40.7088,-73.9147,Private room,0
25917853,Brooklyn,Prospect-Lefferts Gardens,40.66156,-73.95902,Entire home/apt,133
25938492,Manhattan,East Harlem,40.78966,-73.94649,Private room,0
25939748,Brooklyn,Clinton Hill,40.69637,-73.96601,Private room,0
25940097,Manhattan,Harlem,40.80752,-73.95279,Entire home/apt,80
25942651,Manhattan,Washington Heights,40.84135,-73.94011,Private room,365
25943177,Queens,Sunnyside,40.73498,-73.91854,Private room,357
25944038,Manhattan,Upper East Side,40.76121,-73.95962,Private room,33
25944708,Manhattan,Gramercy,40.73471,-73.98546,Private room,310
25946015,Manhattan,West Village,40.73294,-74.00321,Entire home/apt,0
25946924,Manhattan,Hell's Kitchen,40.75727,-73.98994,Private room,20
25947689,Brooklyn,Bushwick,40.69808,-73.92776,Entire home/apt,365
25948078,Manhattan,Hell's Kitchen,40.759,-73.99035,Private room,12
25948225,Brooklyn,Bushwick,40.69203,-73.91574,Private room,338
25949359,Brooklyn,Midwood,40.61618,-73.94523,Entire home/apt,0
25963570,Brooklyn,Bedford-Stuyvesant,40.68966,-73.94624,Entire home/apt,44
25966512,Manhattan,Harlem,40.8296,-73.94446,Private room,88
25967331,Manhattan,Washington Heights,40.84963,-73.93758,Private room,0
25970374,Manhattan,Upper East Side,40.77041,-73.95561,Entire home/apt,332
25971027,Manhattan,Kips Bay,40.74455,-73.97955,Entire home/apt,0
25971425,Manhattan,Harlem,40.82541,-73.95353,Private room,0
25972171,Manhattan,Washington Heights,40.84594,-73.94244,Private room,0
25972861,Queens,Kew Gardens Hills,40.72388,-73.81677,Entire home/apt,97
25974812,Brooklyn,Bushwick,40.68765,-73.90816,Private room,28
25979705,Manhattan,SoHo,40.72668,-74.00484,Entire home/apt,14
25980294,Manhattan,Upper East Side,40.76953,-73.95466,Entire home/apt,0
25982839,Brooklyn,Williamsburg,40.71949,-73.94029,Entire home/apt,0
25996719,Brooklyn,Williamsburg,40.70396,-73.93114,Entire home/apt,365
25997567,Brooklyn,Greenpoint,40.73421,-73.95737,Entire home/apt,90
25997748,Brooklyn,Greenpoint,40.73263,-73.95918,Entire home/apt,259
25997937,Brooklyn,Greenpoint,40.73216,-73.95881,Entire home/apt,168
25999678,Brooklyn,Bushwick,40.68722,-73.91426,Entire home/apt,64
26000019,Manhattan,Washington Heights,40.83666,-73.9403,Private room,178
26001925,Manhattan,Inwood,40.86016,-73.92717,Entire home/apt,0
26002246,Manhattan,Upper East Side,40.75934,-73.96075,Entire home/apt,63
26002676,Brooklyn,Williamsburg,40.70636,-73.95463,Entire home/apt,31
26004664,Manhattan,Midtown,40.76618,-73.97886,Entire home/apt,1
26004876,Bronx,University Heights,40.86222,-73.90217,Private room,356
26009952,Brooklyn,Boerum Hill,40.68695,-73.98374,Entire home/apt,0
26010424,Manhattan,Inwood,40.86839,-73.92015,Entire home/apt,317
26011175,Manhattan,Lower East Side,40.71715,-73.98921,Private room,0
26013177,Brooklyn,Canarsie,40.64033,-73.89385,Entire home/apt,242
26025308,Brooklyn,Bushwick,40.68775,-73.9113,Private room,0
26026904,Brooklyn,Sunset Park,40.6515,-74.00535,Private room,162
26029055,Manhattan,Washington Heights,40.85181,-73.93229,Private room,268
26032155,Manhattan,East Village,40.72369,-73.9853,Entire home/apt,0
26035069,Manhattan,Harlem,40.82124,-73.94256,Private room,0
26035350,Brooklyn,Williamsburg,40.70816,-73.94882,Private room,0
26036438,Manhattan,Upper West Side,40.78792,-73.96838,Entire home/apt,0
26037496,Manhattan,Harlem,40.80473,-73.94927,Entire home/apt,349
26038458,Brooklyn,Bedford-Stuyvesant,40.68125,-73.94837,Private room,352
26038825,Manhattan,Harlem,40.82127,-73.94875,Private room,319
26038936,Manhattan,Upper West Side,40.78816,-73.9804,Private room,0
26039252,Manhattan,Financial District,40.70699,-74.00598,Entire home/apt,7
26040453,Brooklyn,Bedford-Stuyvesant,40.67987,-73.94863,Entire home/apt,316
26043335,Brooklyn,Kensington,40.64458,-73.97574,Private room,228
26052294,Manhattan,Greenwich Village,40.72971,-74.00007,Private room,0
26053340,Brooklyn,Williamsburg,40.70804,-73.95342,Entire home/apt,0
26054275,Brooklyn,Sunset Park,40.64315,-74.01656,Private room,354
26055709,Brooklyn,Crown Heights,40.66726,-73.93059,Private room,260
26057084,Brooklyn,Clinton Hill,40.68733,-73.96407,Entire home/apt,0
26057878,Manhattan,SoHo,40.72425,-73.99797,Entire home/apt,1
26058634,Manhattan,Chelsea,40.74496,-74.0035,Entire home/apt,206
26063230,Brooklyn,Flatbush,40.64046,-73.95391,Entire home/apt,70
26063353,Brooklyn,DUMBO,40.70284,-73.98501,Entire home/apt,0
26064779,Brooklyn,Bedford-Stuyvesant,40.68441,-73.93886,Private room,31
26072801,Brooklyn,Williamsburg,40.71235,-73.9615,Private room,0
26074006,Manhattan,Harlem,40.81076,-73.94354,Private room,215
26080646,Manhattan,West Village,40.7294,-74.00259,Entire home/apt,0
26080745,Brooklyn,Bay Ridge,40.6343,-74.02311,Private room,285
26080980,Manhattan,West Village,40.72965,-74.00576,Private room,0
26085247,Brooklyn,Williamsburg,40.7117,-73.95781,Entire home/apt,0
26085355,Brooklyn,Fort Greene,40.69295,-73.98212,Entire home/apt,0
26093497,Brooklyn,Flatbush,40.63558,-73.96543,Entire home/apt,1
26096404,Manhattan,Midtown,40.75047,-73.9724,Entire home/apt,0
26099303,Brooklyn,Williamsburg,40.70985,-73.96518,Private room,283
26107318,Queens,Long Island City,40.74462,-73.95128,Entire home/apt,61
26109380,Manhattan,Harlem,40.80806,-73.94248,Entire home/apt,0
26110466,Queens,Jamaica,40.67162,-73.77911,Private room,78
26119005,Queens,Richmond Hill,40.69747,-73.82682,Entire home/apt,361
26119170,Bronx,City Island,40.85073,-73.78541,Entire home/apt,153
26121109,Brooklyn,Bushwick,40.69881,-73.92187,Entire home/apt,0
26125053,Brooklyn,Greenpoint,40.72776,-73.9501,Private room,0
26126894,Manhattan,Morningside Heights,40.80702,-73.96511,Entire home/apt,0
26127726,Manhattan,Upper East Side,40.77198,-73.95531,Entire home/apt,0
26129308,Brooklyn,Bedford-Stuyvesant,40.67981,-73.94623,Private room,0
26131183,Queens,Kew Gardens,40.70977,-73.8285,Private room,0
26131606,Manhattan,Murray Hill,40.75072,-73.9767,Entire home/apt,0
26131794,Manhattan,Murray Hill,40.75107,-73.9781,Entire home/apt,217
26134096,Queens,East Elmhurst,40.76927,-73.87334,Private room,343
26134638,Brooklyn,Williamsburg,40.70987,-73.95409,Entire home/apt,0
26135659,Brooklyn,Bushwick,40.68773,-73.91614,Entire home/apt,288
26136583,Queens,Jackson Heights,40.74878,-73.89577,Entire home/apt,0
26137379,Bronx,Concourse Village,40.83053,-73.92059,Private room,365
26138483,Manhattan,Hell's Kitchen,40.76534,-73.99385,Private room,0
26138702,Queens,Sunnyside,40.74499,-73.91666,Private room,0
26139590,Queens,Forest Hills,40.71344,-73.85122,Private room,0
26140709,Brooklyn,Bushwick,40.68585,-73.91564,Private room,307
26149494,Queens,Edgemere,40.59618,-73.76897,Entire home/apt,339
26151366,Brooklyn,Brooklyn Heights,40.69888,-73.99384,Private room,0
26157426,Manhattan,Midtown,40.76043,-73.97403,Entire home/apt,363
26159891,Brooklyn,Brooklyn Heights,40.69122,-73.99423,Entire home/apt,0
26160959,Queens,Astoria,40.76661,-73.91456,Shared room,0
26163413,Manhattan,Gramercy,40.73453,-73.98353,Private room,363
26164606,Manhattan,Harlem,40.81874,-73.95651,Entire home/apt,0
26165109,Queens,Far Rockaway,40.59266,-73.75706,Entire home/apt,322
26166987,Manhattan,SoHo,40.72409,-74.00706,Entire home/apt,0
26167034,Brooklyn,Crown Heights,40.67367,-73.95474,Private room,292
26167182,Manhattan,East Village,40.72802,-73.98873,Entire home/apt,2
26182768,Manhattan,Chinatown,40.71836,-73.99654,Entire home/apt,0
26183173,Manhattan,Midtown,40.76086,-73.96598,Entire home/apt,0
26185195,Brooklyn,Fort Greene,40.69364,-73.97118,Private room,0
26186295,Queens,Rosedale,40.65252,-73.74051,Private room,0
26190193,Brooklyn,Williamsburg,40.71556,-73.95432,Entire home/apt,4
26190785,Bronx,Belmont,40.85774,-73.88451,Private room,0
26194606,Brooklyn,Fort Hamilton,40.61961,-74.03627,Entire home/apt,174
26197950,Brooklyn,Greenpoint,40.73149,-73.95238,Entire home/apt,32
26200203,Queens,Woodside,40.74423,-73.90886,Entire home/apt,84
26200249,Queens,Richmond Hill,40.6962,-73.82682,Entire home/apt,361
26201913,Brooklyn,Crown Heights,40.66852,-73.92438,Entire home/apt,0
26220343,Manhattan,Upper East Side,40.7633,-73.95971,Entire home/apt,0
26221423,Queens,Long Island City,40.74355,-73.95154,Entire home/apt,170
26223279,Queens,Flushing,40.75477,-73.80278,Private room,0
26224149,Brooklyn,Sheepshead Bay,40.58512,-73.93959,Private room,0
26224538,Brooklyn,Bedford-Stuyvesant,40.69243,-73.93878,Entire home/apt,295
26228457,Brooklyn,South Slope,40.66201,-73.98125,Private room,77
26229979,Manhattan,Harlem,40.81087,-73.94673,Entire home/apt,0
26232008,Manhattan,Upper West Side,40.80204,-73.96642,Private room,0
26235873,Queens,Jamaica,40.68981,-73.80105,Entire home/apt,322
26238688,Queens,Woodside,40.7418,-73.89558,Entire home/apt,91
26249544,Brooklyn,Bedford-Stuyvesant,40.6957,-73.93488,Private room,0
26250476,Brooklyn,Carroll Gardens,40.67839,-74.00162,Entire home/apt,0
26250574,Brooklyn,Greenpoint,40.72696,-73.95478,Entire home/apt,112
26251408,Brooklyn,Bushwick,40.69486,-73.93135,Private room,0
26254270,Queens,Ridgewood,40.70593,-73.90662,Entire home/apt,0
26255072,Queens,Woodside,40.74456,-73.90574,Private room,341
26256921,Brooklyn,Bushwick,40.69825,-73.92201,Entire home/apt,0
26258306,Manhattan,Washington Heights,40.85239,-73.93763,Entire home/apt,0
26270554,Brooklyn,Williamsburg,40.71714,-73.95052,Entire home/apt,0
26271462,Brooklyn,Windsor Terrace,40.65163,-73.97435,Entire home/apt,143
26271688,Queens,Sunnyside,40.7365,-73.92049,Private room,325
26272421,Manhattan,Upper East Side,40.76169,-73.96114,Entire home/apt,0
26272989,Brooklyn,Prospect Heights,40.67904,-73.96453,Entire home/apt,0
26275024,Queens,Rego Park,40.73153,-73.85806,Shared room,0
26277801,Manhattan,Upper West Side,40.79041,-73.96958,Entire home/apt,0
26277872,Manhattan,Harlem,40.79992,-73.95096,Private room,33
26278372,Brooklyn,Flatbush,40.63061,-73.96193,Entire home/apt,0
26279108,Manhattan,Inwood,40.86264,-73.92307,Private room,0
26280662,Brooklyn,Park Slope,40.68156,-73.97888,Private room,43
26283982,Manhattan,Upper East Side,40.77156,-73.95157,Entire home/apt,0
26291721,Manhattan,Midtown,40.7427,-73.98334,Entire home/apt,0
26294354,Brooklyn,Bedford-Stuyvesant,40.68757,-73.92117,Private room,0
26295450,Manhattan,Financial District,40.7067,-74.00781,Private room,0
26297103,Manhattan,Midtown,40.75111,-73.98219,Entire home/apt,114
26297631,Brooklyn,Flatbush,40.64045,-73.9534,Entire home/apt,254
26301165,Manhattan,Upper West Side,40.80108,-73.96195,Entire home/apt,260
26301985,Brooklyn,Cypress Hills,40.67819,-73.89364,Entire home/apt,222
26304163,Brooklyn,South Slope,40.66607,-73.98931,Entire home/apt,0
26304188,Brooklyn,Williamsburg,40.7154,-73.95712,Entire home/apt,0
26304847,Manhattan,Inwood,40.86731,-73.92418,Private room,308
26306276,Brooklyn,Williamsburg,40.71561,-73.95664,Private room,0
26313558,Manhattan,Upper West Side,40.77364,-73.99009,Entire home/apt,0
26320074,Brooklyn,Prospect Heights,40.67857,-73.97314,Entire home/apt,0
26320521,Manhattan,Midtown,40.76569,-73.98148,Entire home/apt,0
26322941,Brooklyn,Carroll Gardens,40.68454,-73.99887,Entire home/apt,23
26324904,Queens,Middle Village,40.71105,-73.87394,Entire home/apt,0
26325637,Brooklyn,Crown Heights,40.67768,-73.94068,Entire home/apt,179
26326115,Manhattan,East Harlem,40.79406,-73.9393,Private room,0
26327452,Brooklyn,Crown Heights,40.67667,-73.95273,Private room,361
26327565,Queens,St. Albans,40.70453,-73.76203,Private room,222
26327970,Bronx,City Island,40.84791,-73.78833,Entire home/apt,150
26331103,Staten Island,West Brighton,40.63414,-74.1135,Private room,322
26332468,Brooklyn,Park Slope,40.6726,-73.98226,Entire home/apt,271
26333121,Manhattan,Harlem,40.81413,-73.94346,Private room,20
26333975,Brooklyn,Crown Heights,40.67463,-73.95926,Entire home/apt,151
26334022,Manhattan,Harlem,40.81413,-73.94346,Private room,21
26344667,Manhattan,Harlem,40.8205,-73.95645,Private room,0
26350983,Brooklyn,Williamsburg,40.71262,-73.96577,Entire home/apt,0
26351621,Brooklyn,Fort Greene,40.68822,-73.97298,Entire home/apt,0
26352096,Queens,Elmhurst,40.7392,-73.87449,Private room,0
26352984,Brooklyn,Bedford-Stuyvesant,40.67708,-73.91698,Private room,30
26355413,Brooklyn,Williamsburg,40.7194,-73.9571,Entire home/apt,0
26356082,Brooklyn,Greenpoint,40.72585,-73.95448,Entire home/apt,127
26357357,Manhattan,East Harlem,40.78781,-73.95414,Entire home/apt,11
26357377,Manhattan,Murray Hill,40.74826,-73.97709,Entire home/apt,346
26358694,Brooklyn,Crown Heights,40.67468,-73.95664,Entire home/apt,0
26359068,Queens,Ditmars Steinway,40.77007,-73.91223,Private room,0
26361306,Brooklyn,Flatbush,40.65424,-73.96195,Entire home/apt,0
26366913,Manhattan,SoHo,40.71987,-74.00177,Entire home/apt,364
26370425,Manhattan,Midtown,40.74664,-73.98323,Entire home/apt,0
26374486,Manhattan,East Harlem,40.78794,-73.94322,Entire home/apt,0
26385422,Manhattan,Midtown,40.76137,-73.97886,Entire home/apt,0
26387184,Manhattan,Harlem,40.80816,-73.95091,Entire home/apt,0
26387674,Brooklyn,Bedford-Stuyvesant,40.68446,-73.95535,Private room,131
26387779,Brooklyn,Bedford-Stuyvesant,40.6884,-73.92434,Private room,0
26391060,Manhattan,East Harlem,40.81005,-73.93566,Private room,0
26392397,Brooklyn,South Slope,40.6654,-73.98155,Private room,0
26395296,Manhattan,Upper East Side,40.78067,-73.95019,Shared room,87
26397444,Brooklyn,Williamsburg,40.71476,-73.95986,Private room,0
26398320,Manhattan,East Village,40.72746,-73.98794,Private room,0
26398894,Queens,Jamaica,40.71107,-73.78388,Entire home/apt,41
26416651,Brooklyn,Bushwick,40.69024,-73.92165,Private room,0
26420017,Manhattan,Stuyvesant Town,40.73499,-73.97913,Entire home/apt,0
26421624,Queens,Long Island City,40.75288,-73.93555,Entire home/apt,139
26422113,Brooklyn,East Flatbush,40.64559,-73.92388,Private room,296
26425943,Brooklyn,Williamsburg,40.70909,-73.96338,Entire home/apt,0
26441519,Brooklyn,Bushwick,40.70578,-73.92038,Private room,99
26446103,Brooklyn,Cypress Hills,40.68807,-73.87381,Entire home/apt,150
26448665,Queens,Sunnyside,40.74347,-73.91396,Private room,179
26450631,Queens,Woodside,40.74173,-73.90586,Entire home/apt,124
26451569,Queens,Sunnyside,40.74603,-73.91513,Entire home/apt,0
26452047,Staten Island,Mariners Harbor,40.62935,-74.16225,Private room,365
26453418,Queens,Jackson Heights,40.74915,-73.88001,Private room,339
26455688,Queens,Astoria,40.75601,-73.91337,Private room,327
26456925,Queens,Woodside,40.74191,-73.89255,Private room,365
26458835,Manhattan,Stuyvesant Town,40.73349,-73.97775,Private room,0
26465413,Manhattan,Midtown,40.75563,-73.97106,Private room,0
26470188,Manhattan,Greenwich Village,40.73163,-73.99199,Entire home/apt,0
26471867,Brooklyn,Clinton Hill,40.69525,-73.96545,Entire home/apt,0
26473275,Brooklyn,South Slope,40.66473,-73.98143,Entire home/apt,0
26473576,Brooklyn,Greenpoint,40.73508,-73.95391,Private room,235
26474402,Bronx,Baychester,40.87232,-73.84146,Entire home/apt,160
26475612,Brooklyn,Williamsburg,40.71821,-73.94442,Entire home/apt,130
26476238,Queens,Flushing,40.75804,-73.81857,Private room,0
26476892,Brooklyn,East Flatbush,40.64738,-73.95091,Private room,290
26488707,Manhattan,Harlem,40.81619,-73.94548,Private room,0
26489955,Manhattan,Chinatown,40.71375,-73.99905,Private room,123
26494242,Manhattan,Lower East Side,40.71973,-73.98504,Entire home/apt,0
26494942,Brooklyn,Kensington,40.62954,-73.97472,Private room,0
26496075,Brooklyn,Crown Heights,40.67474,-73.94376,Private room,0
26496330,Brooklyn,Crown Heights,40.67895,-73.95699,Private room,0
26496505,Queens,Queens Village,40.70635,-73.74056,Entire home/apt,89
26496511,Brooklyn,Williamsburg,40.72143,-73.96344,Entire home/apt,1
26497890,Brooklyn,Sunset Park,40.66171,-73.99067,Private room,345
26500063,Queens,Elmhurst,40.73699,-73.87393,Private room,27
26501791,Queens,Glendale,40.70118,-73.87892,Entire home/apt,292
26516462,Bronx,Clason Point,40.81323,-73.85321,Private room,277
26518547,Bronx,Clason Point,40.81185,-73.85336,Private room,277
26518779,Manhattan,East Village,40.72581,-73.97642,Entire home/apt,7
26520216,Manhattan,Midtown,40.75319,-73.99068,Entire home/apt,0
26522949,Brooklyn,Boerum Hill,40.69042,-73.9911,Entire home/apt,0
26524625,Brooklyn,Sunset Park,40.66168,-73.99426,Private room,0
26526269,Manhattan,Roosevelt Island,40.76467,-73.94856,Private room,0
26527791,Manhattan,Upper West Side,40.78467,-73.98303,Entire home/apt,179
26528032,Manhattan,Midtown,40.75165,-73.98461,Shared room,0
26533797,Brooklyn,Crown Heights,40.67762,-73.94153,Private room,179
26534838,Manhattan,West Village,40.73473,-74.00582,Entire home/apt,0
26550322,Manhattan,Washington Heights,40.85506,-73.93194,Entire home/apt,312
26552832,Manhattan,East Harlem,40.79446,-73.94185,Private room,336
26554937,Queens,Arverne,40.59263,-73.7964,Entire home/apt,113
26555992,Brooklyn,Bushwick,40.69924,-73.92324,Entire home/apt,0
26557748,Brooklyn,Greenpoint,40.72446,-73.95145,Entire home/apt,0
26557901,Brooklyn,South Slope,40.6654,-73.98313,Private room,0
26558970,Bronx,Pelham Gardens,40.86105,-73.84443,Entire home/apt,308
26559476,Queens,Bayswater,40.61108,-73.76775,Private room,269
26560159,Brooklyn,East Flatbush,40.6636,-73.93941,Entire home/apt,14
26566099,Brooklyn,Bedford-Stuyvesant,40.6809,-73.92125,Private room,0
26570316,Brooklyn,Crown Heights,40.67492,-73.94729,Entire home/apt,31
26571486,Bronx,Morris Heights,40.84819,-73.91414,Entire home/apt,0
26571706,Manhattan,Hell's Kitchen,40.76007,-73.99838,Entire home/apt,0
