id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
30264393,Hendrix Upstairs Oasis Rm #3,105878573,Tonisha,Brooklyn,East New York,40.66699,-73.88915,Private room,49,1,97,2021-07-07,3.01,5,79
30264512,Hendrix Upstairs Oasis Rm #4,105878573,Tonisha,Brooklyn,East New York,40.66575,-73.88905,Private room,49,1,61,2021-07-21,2.5,5,81
30265098,Private Room in Brooklyn Near Subway,3445172,Maha,Brooklyn,Prospect-Lefferts Gardens,40.66393,-73.95038,Private room,50,30,2,2019-01-01,0.07,1,0
30268825,Amazing Apt in Best Part of NYC + Doorman/Gym,227309215,Jamie,Manhattan,Nolita,40.72026,-73.99441,Entire home/apt,150,30,6,2021-07-08,0.36,1,116
30269789,private room in apt near Fort Tryon Park.,87897420,Anne,Manhattan,Inwood,40.86127,-73.92823,Private room,65,30,1,2019-01-01,0.03,1,0
30269942,"Cozy, Light and Calming East Village apartment",48666840,Ryan,Manhattan,East Village,40.72794,-73.9814,Entire home/apt,129,4,7,2021-06-12,0.29,1,1
30272649,Monthly: Gorgeous 3 Story Brownstone,16099130,Jane,Manhattan,East Harlem,40.8095,-73.93959,Entire home/apt,98,30,1,2019-01-06,0.03,1,0
30273352,Spacious Lovely 1B1B in UP Manhattan 4Min to Train,128293264,Sizhu,Manhattan,Washington Heights,40.84007,-73.94137,Entire home/apt,135,30,13,2019-06-16,0.5,1,0
30274568,Cleo’s Royale II,157141199,Adeola,Manhattan,Inwood,40.86158,-73.92563,Private room,100,30,2,2019-04-28,0.06,2,365
30275273,Zenful and artistic apartment home,227385012,Stephanie,Brooklyn,Bedford-Stuyvesant,40.68695,-73.95168,Private room,51,1,3,2018-12-14,0.1,1,0
30279712,Cozy 1 bedroom apt in Brooklyn,225367154,Maurice,Brooklyn,Brownsville,40.65493,-73.91201,Entire home/apt,96,2,44,2021-04-24,1.6,1,311
30283940,Charming Studio in Manhattan - Great location!,128721938,Livia,Manhattan,Kips Bay,40.74252,-73.97811,Entire home/apt,175,30,4,2020-01-02,0.13,1,0
30284324,Central park cheap sofa bed,214135354,Min,Manhattan,Upper East Side,40.77752,-73.95336,Shared room,52,1,132,2021-07-17,4.24,3,347
30285772,"Sunny & Spacious, Studio-Like Ridgewood Apartment",5937189,Leigh,Queens,Ridgewood,40.70262,-73.90328,Private room,150,3,12,2019-12-01,0.37,1,0
30286646,Uptown Manhattan 2BR Designer Loft w/ River Views,401517,Mc,Manhattan,Washington Heights,40.85195,-73.94127,Entire home/apt,210,30,5,2020-01-05,0.21,1,0
30288537,The most expensive neighborhood.,52424735,Eric,Manhattan,West Village,40.73757,-74.00316,Private room,82,5,22,2021-07-27,1.14,1,22
30291283,1 BEDROOM SMART APARTMENT IN THE EAST VILLAGE,2334794,Eden,Manhattan,East Village,40.72752,-73.97655,Entire home/apt,119,30,6,2021-06-27,0.21,1,28
30291704,Beautiful Apartment in Staten Island,207856540,Meir,Staten Island,New Springville,40.58892,-74.1568,Entire home/apt,99,2,55,2021-07-10,1.93,1,171
30292232,"1 BR Apartment in Greenpoint, Brooklyn w/ backyard",8120005,Megan,Brooklyn,Greenpoint,40.72401,-73.9456,Entire home/apt,100,30,2,2019-01-08,0.06,1,0
30294304,Williamsburg Bedroom in Large Home,37088780,Anastasia,Brooklyn,Williamsburg,40.71107,-73.95821,Private room,50,10,4,2019-12-28,0.13,1,0
30296168,Cozy room in sunny apartment across from park,3567433,Wesley,Brooklyn,Bushwick,40.69139,-73.90813,Private room,35,30,66,2020-02-18,2.43,2,0
30296364,Newly renovated place for students and young pro’s,227548199,A,Brooklyn,Midwood,40.62185,-73.96279,Shared room,45,30,1,2019-09-01,0.04,1,0
30296768,Sunny and plant-filled room in Crown Heights!,73524680,Shannon,Brooklyn,Crown Heights,40.6766,-73.94359,Private room,60,2,18,2019-05-25,0.59,1,0
30307336,Spacious & Luxurious Room near LGA and Manhattan,137358866,Kaz,Queens,Woodside,40.74516,-73.90594,Private room,65,30,1,2021-04-06,0.25,171,353
30308289,Spacious Studio Home in Landmark Townhouse,125508339,Robert,Manhattan,Upper West Side,40.80098,-73.96911,Entire home/apt,199,30,42,2021-08-01,1.52,1,238
30310156,Home Sweet Home,212692495,Gary,Brooklyn,Flatbush,40.63381,-73.96525,Private room,80,30,3,2018-12-17,0.09,2,89
30312807,Quaint 1 Bedroom in Beautiful Astoria Queens,3390942,Zahi,Queens,Ditmars Steinway,40.77517,-73.90711,Private room,55,3,11,2019-09-13,0.36,1,0
30314761,Spacious & cozy room/30 min to Manhattan by train,129158371,Sofiya,Brooklyn,Midwood,40.61665,-73.95545,Private room,70,2,20,2021-07-30,0.75,1,46
30315829,"Cozy Studio Apartment in Greenpoint, Brooklyn",42661839,Justin,Brooklyn,Greenpoint,40.73274,-73.95614,Entire home/apt,100,14,9,2019-10-21,0.35,1,0
30315888,59th Street,15819815,Tobey,Manhattan,Upper East Side,40.76035,-73.9621,Entire home/apt,110,30,3,2020-10-05,0.11,5,241
30318594,Cozy & Charming Bedroom in Heart of East Village,9329037,Jake,Manhattan,East Village,40.7286,-73.97894,Private room,55,35,3,2019-01-02,0.1,1,0
30321542,Spacious Duplex 3 BR Apt in Bushwick/Ridgewood,8441265,Sara,Queens,Ridgewood,40.70449,-73.90982,Entire home/apt,190,30,1,2019-01-01,0.03,2,0
30321732,NYC/UES Beautiful and Sunny one-bedroom apartment,227705254,Shulamit,Manhattan,Upper East Side,40.76958,-73.95454,Entire home/apt,295,30,9,2020-11-29,0.42,1,333
30322497,studio for your own,137665954,Yibin,Manhattan,West Village,40.73718,-74.0003,Entire home/apt,138,30,3,2018-12-17,0.09,1,0
30324051,"3 bedrooms, 2 bathrooms, huge open space!",91427536,Yoav,Brooklyn,Bushwick,40.69678,-73.92373,Entire home/apt,100,30,1,2019-01-01,0.03,2,0
30324225,"Bedroom in cozy, East Harlem apartment",28613272,Roosbelinda,Manhattan,East Harlem,40.79802,-73.93602,Private room,65,30,2,2018-12-30,0.1,1,0
30325586,Nice and artsy apartment in East Village,26671786,Sherry,Manhattan,East Village,40.72326,-73.98067,Private room,99,30,4,2019-05-27,0.13,1,0
30325639,Cozy shared studio in a safe neighborhood,21495656,Ramy,Queens,Little Neck,40.76147,-73.72054,Shared room,42,30,1,2018-12-04,0.03,1,88
30326749,Spacious Neon Apartment Inspired by the Caribbean,1370324,Yeelen,Brooklyn,Flatbush,40.65334,-73.95649,Entire home/apt,120,30,10,2020-03-06,0.32,1,293
30327469,Paris in the Heart of Manhattan (Union Square),224001464,Aleszea Blanche,Manhattan,Chelsea,40.73734,-73.99476,Entire home/apt,333,30,16,2019-10-24,0.57,1,0
30330519,Spacious room near Columbia University,159142440,Chien-Ni,Manhattan,Upper West Side,40.80218,-73.96651,Private room,70,1,7,2019-06-05,0.22,1,0
30337531,✱ 1 BR Writer's Apt near Brooklyn Bridge Park ✱,227801173,Drew,Brooklyn,Brooklyn Heights,40.69277,-73.99832,Entire home/apt,125,30,25,2020-01-04,0.91,1,73
30338113,Wonderful and sunny 2 bedroom in Brooklyn,226833844,Evan,Brooklyn,Bedford-Stuyvesant,40.68069,-73.94167,Entire home/apt,225,30,4,2019-01-02,0.13,1,0
30347852,One Bedroom Apt in Bushwick  20 mins frm Manhattan,40004714,Ruth,Brooklyn,Bushwick,40.69698,-73.93132,Entire home/apt,90,2,21,2020-02-03,0.69,3,0
30348624,🏆♥️BetterHome Inn 2BedrmJFK 5 mins 15LaGuardia,227872371,Better Home,Queens,Springfield Gardens,40.66202,-73.7686,Entire home/apt,101,1,238,2021-08-04,8.06,3,321
30348636,"Quiet, serene Holiday getaway in the Bronx",20444114,Gregory,Bronx,Allerton,40.86899,-73.84996,Private room,35,30,28,2019-12-03,0.89,2,0
30348707,Roomy and Relaxing 2 BROOKLYN NY,144687306,Nutrice,Brooklyn,Prospect-Lefferts Gardens,40.65587,-73.95181,Private room,40,1,2,2020-03-27,0.11,5,23
30348712,"Huge, modern apt 20 mins from Manhattan JMZ metro",40004714,Ruth,Brooklyn,Bushwick,40.69625,-73.93064,Entire home/apt,190,2,3,2019-10-13,0.12,3,0
30350359,Private Room in Brand New Greenpoint Apartment,108457539,Fola,Brooklyn,Greenpoint,40.72269,-73.94378,Private room,35,30,2,2018-12-02,0.06,1,0
30351170,Top floor of an amazing duplex,213020,Robert,Manhattan,Upper West Side,40.79361,-73.97177,Private room,75,30,6,2020-10-18,0.21,2,100
30354304,Private room in spacious BK community w/ parking,3285978,Nicole,Brooklyn,Bedford-Stuyvesant,40.69848,-73.94593,Private room,32,30,5,2019-01-13,0.16,2,0
30355532,Minimalistic Manhattan 1BDR.Near Central Park n metro!,137358866,Kaz,Manhattan,East Harlem,40.79574,-73.94557,Entire home/apt,79,30,12,2021-05-01,0.39,171,329
30357870,Affordable Room near station! Bed+sofa & WiFi,137358866,Kaz,Queens,Jackson Heights,40.74887,-73.88027,Private room,49,30,1,2021-05-23,0.4,171,308
30358423,Cozy Rm in great APT! Near Supermarket+Manhattan,137358866,Kaz,Queens,Sunnyside,40.74902,-73.91343,Private room,44,30,1,2019-04-30,0.04,171,257
30359944,Gorgeous Room in a renovated Woodside townhouse!,137358866,Kaz,Queens,Woodside,40.74845,-73.90011,Private room,49,30,7,2020-11-15,1.46,171,229
30361847,"One bedroom apartment in Brooklyn, NY",40480205,Owen,Brooklyn,Park Slope,40.68245,-73.97713,Entire home/apt,101,30,8,2021-07-01,0.31,1,113
30367011,Quiet Neighborhood Close to Trendy Spots,183967887,Hayley,Brooklyn,Williamsburg,40.71284,-73.93748,Private room,48,30,5,2019-04-06,0.18,1,0
30367724,Cozy private room in Williamsburg,228000501,Dylan,Brooklyn,Williamsburg,40.71112,-73.96424,Private room,50,30,6,2019-01-01,0.21,1,0
30369751,Private bedroom w/ bathroom in cozy UWS apartment,206960083,Marjolein,Manhattan,Upper West Side,40.78482,-73.97704,Private room,150,30,1,2019-01-03,0.03,1,0
30370565,"Cozy private room in NYC 
25 mins from Midtown",172895347,Mario & Maria,Queens,Jackson Heights,40.75336,-73.8833,Private room,60,30,2,2019-02-18,0.07,2,0
30373102,Big cozy room in Washington Heights,24762196,Manuel,Manhattan,Washington Heights,40.84713,-73.93926,Private room,50,30,3,2018-12-07,0.09,1,0
30373480,Cozy Nook in Trendy Lower East Side,1723475,Samantha,Manhattan,Lower East Side,40.71869,-73.98434,Entire home/apt,228,4,48,2020-03-09,1.6,1,0
30374290,Private Bedroom w/ Queen Size bed in Williamsburg,19868844,André,Brooklyn,Williamsburg,40.71038,-73.95921,Private room,60,2,17,2019-08-14,0.53,1,0
30374563,❃❃ Open & Bright Loft with High-Ceilings ❃❃,228104837,Barbara,Brooklyn,Williamsburg,40.71126,-73.96263,Entire home/apt,195,30,24,2020-02-15,0.78,1,0
30376416,pinlia,143084679,Lukia,Queens,Flushing,40.74492,-73.83565,Private room,40,30,16,2020-01-14,0.61,2,0
30378982,Modern Luxury Brooklyn Zen with Private Garden,3042136,Jenni,Brooklyn,Carroll Gardens,40.68373,-73.98995,Entire home/apt,285,7,67,2021-07-26,2.92,2,273
30387132,"Rad Tribeca Studio, Indoor pool + Great views by Blueground",107434423,Blueground,Manhattan,Tribeca,40.715794,-74.005875,Entire home/apt,290,30,1,2020-08-05,0.08,286,189
30387377,"Welcoming Chelsea 1BR w/ Roof deck, Gym + Doorman by Blueground",107434423,Blueground,Manhattan,Chelsea,40.741943,-73.994995,Entire home/apt,396,30,1,2019-01-17,0.03,286,118
30387425,Swanky 1BR in Central Chelsea w/ Garden by Blueground,107434423,Blueground,Manhattan,Chelsea,40.73817,-73.99706,Entire home/apt,260,30,1,2019-04-15,0.04,286,304
30387495,Stately + Spacious UWS 1BR w/ Doorman + Gym by Blueground,107434423,Blueground,Manhattan,Upper West Side,40.777554,-73.983459,Entire home/apt,272,30,1,2021-07-14,1.0,286,320
30387566,"Airy Times Sq 1BR w/ Indoor pool, Gym + Doorman by Blueground",107434423,Blueground,Manhattan,Theater District,40.76193,-73.98493,Entire home/apt,296,30,1,2020-06-04,0.07,286,261
30387820,Cozy Central Chelsea Studio w/ Balcony + Doorman by Blueground,107434423,Blueground,Manhattan,Chelsea,40.738373,-73.99675,Entire home/apt,367,30,1,2019-01-31,0.03,286,0
30387838,"Immaculate Central West Village 1BR, Gym, Doorman by Blueground",107434423,Blueground,Manhattan,West Village,40.729221,-74.002792,Entire home/apt,369,30,1,2020-07-11,0.08,286,315
30389147,"Modern Chelsea 1BR w/ Balcony, Doorman + Gym by Blueground",107434423,Blueground,Manhattan,Chelsea,40.738373,-73.99675,Entire home/apt,323,30,1,2020-02-01,0.05,286,9
30389192,Fetching FiDi Studio in Luxury Building by Blueground,107434423,Blueground,Manhattan,Financial District,40.705578,-74.008377,Entire home/apt,232,30,2,2020-09-07,0.08,286,160
30389262,Large Couples Room for that Perfect New York Stay,137358866,Kaz,Queens,Woodside,40.74534,-73.90799,Private room,72,30,3,2019-01-31,0.13,171,276
30389263,Stately Midtown East 1BR w/ Doorman near Flatiron by Blueground,107434423,Blueground,Manhattan,Kips Bay,40.740219,-73.979568,Entire home/apt,249,30,1,2020-08-02,0.08,286,331
30389559,"Homey Tribeca 2BR w/ Great views + Indoor pool, by Blueground",107434423,Blueground,Manhattan,Tribeca,40.715794,-74.005875,Entire home/apt,615,30,1,2020-01-07,0.05,286,329
30390975,Room & Private Bath + Free Gym/Pool/Theater/More!,12704088,Jennifer,Brooklyn,Williamsburg,40.7182,-73.96252,Private room,88,30,7,2019-03-03,0.24,1,0
30392649,Palatial Midtown East 1BR w/ Office nook + Doorman by Blueground,107434423,Blueground,Manhattan,Kips Bay,40.740509,-73.978348,Entire home/apt,379,30,1,2020-01-11,0.05,286,0
30392930,Bright + Mod Tribeca Studio w/ Indoor pool + Gym by Blueground,107434423,Blueground,Manhattan,Tribeca,40.715794,-74.005875,Entire home/apt,382,30,1,2019-02-05,0.03,286,337
30393171,Airy & Bright FiDi Studio w/ Gym + Doorman by Blueground,107434423,Blueground,Manhattan,Financial District,40.708031,-74.01487,Entire home/apt,323,30,1,2020-07-12,0.08,286,102
30393377,Clever 1BR near Broadway w/ Indoor pool + Gym by Blueground,107434423,Blueground,Manhattan,Theater District,40.760761,-73.986107,Entire home/apt,324,30,3,2020-10-17,0.47,286,365
30393427,Home,228223819,Arosha,Queens,Ridgewood,40.70964,-73.90959,Private room,100,30,3,2018-11-30,0.09,1,0
30393609,"Sauve FiDi Studio w/ Private terrace, Doorman by Blueground",107434423,Blueground,Manhattan,Financial District,40.707901,-74.006165,Entire home/apt,199,30,1,2020-11-19,0.12,286,258
30393853,Spacious 1 Bedroom in Historic Brownstone,49282603,Zahid,Brooklyn,Bedford-Stuyvesant,40.69023,-73.92589,Entire home/apt,130,30,5,2019-06-28,0.16,1,0
30393998,Roomy 1BR near Broadway w/ Indoor pool + Doorman by Blueground,107434423,Blueground,Manhattan,Theater District,40.760761,-73.986107,Entire home/apt,268,30,1,2021-01-07,0.14,286,326
30394071,Dazzling Tribeca 2BR w/ Indoor pool + Great views by Blueground,107434423,Blueground,Manhattan,Tribeca,40.715794,-74.005875,Entire home/apt,500,30,1,2020-08-01,0.08,286,264
30394133,Friendly Midtown East Studio w/ Great light + Gym by Blueground,107434423,Blueground,Manhattan,Kips Bay,40.745724,-73.979858,Entire home/apt,336,30,2,2020-07-19,0.07,286,64
30395433,Gorgeous NYC apt! Women only No smokers. Location!,27698539,Roberta,Manhattan,Midtown,40.75042,-73.98115,Private room,145,30,23,2020-01-13,0.74,1,179
30395737,Private Bed in Brooklyn,216235179,Sergii And Vlada,Brooklyn,Bushwick,40.70048,-73.91977,Private room,43,35,2,2021-04-19,0.43,25,40
30396100,Private Beautiful Bedroom in Prime Bushwick!,216235179,Sergii And Vlada,Brooklyn,Bushwick,40.70048,-73.91977,Private room,44,35,2,2019-04-30,0.07,25,215
30396953,Bright and Clean South Slope Studio,34866807,Mary,Brooklyn,Sunset Park,40.66161,-73.99049,Entire home/apt,146,2,77,2021-08-01,2.74,1,113
30397278,Cozy loft bed,228250502,Bill,Manhattan,Gramercy,40.73677,-73.98234,Shared room,99,1,18,2019-12-06,0.93,1,90
30398373,Fifth Ave/Central Park Studio Apt,228257645,Svetlana,Manhattan,Midtown,40.7626,-73.97876,Entire home/apt,190,7,9,2021-05-13,0.32,1,0
30398938,#10 Perfect Location in Manhattan,211549023,Studioplus,Manhattan,Midtown,40.7478,-73.98865,Entire home/apt,180,2,59,2021-07-16,2.07,15,357
30399177,Private Historic Bungalow -Sleeps 2-Flex Check In,228263278,475,Manhattan,Harlem,40.82366,-73.94721,Private room,170,2,2,2019-04-13,0.06,4,176
30400390,Cozy Exposed Brick Apartment in Brooklyn !,48138946,Isabella,Brooklyn,Columbia St,40.68481,-74.00276,Entire home/apt,150,4,26,2021-06-28,0.82,1,89
30400465,Newly Renovated Original Brownstone Studio Space!,1575372,Khadhyja,Brooklyn,Bedford-Stuyvesant,40.68571,-73.93478,Entire home/apt,135,3,13,2021-08-02,13.0,1,93
30400542,Amazingly located private room 2 min to subway!,137358866,Kaz,Queens,Woodside,40.74436,-73.90178,Private room,49,30,1,2020-12-11,0.13,171,338
30400750,Luxury one bedroom  with private garden,37170601,Petros,Brooklyn,Flatlands,40.61592,-73.92101,Entire home/apt,65,31,6,2021-07-16,0.22,1,207
30400945,GORGEOUS BRIGHT ROOM WITH PRIVATE BATHROOM,41666301,Faheem,Brooklyn,Flatbush,40.65233,-73.95866,Private room,85,2,1,2018-12-29,0.03,1,0
30402045,Large private room in 2nd floor apartment.,171673961,Eric,Brooklyn,Bedford-Stuyvesant,40.67813,-73.90908,Private room,25,30,2,2019-01-01,0.06,1,0
30406311,Private room (Bee Room) in Bushwick Brownstone,40305031,Rob,Brooklyn,Bushwick,40.68564,-73.91003,Private room,75,2,12,2019-09-29,0.38,2,337
30406899,Private room (Paris Room) in Bushwick Brownstone,40305031,Rob,Brooklyn,Bushwick,40.68481,-73.90804,Private room,70,2,18,2019-12-31,0.57,2,337
30415541,"LIC Boho Coze | 2 beds, 5 mins to City!",33320745,Daniel,Queens,Long Island City,40.75176,-73.93589,Entire home/apt,180,5,29,2021-06-29,1.1,6,0
30417368,Great 1br near Prospect Park,129732248,Dan,Brooklyn,Flatbush,40.65153,-73.95757,Entire home/apt,95,30,26,2019-08-19,1.1,1,0
30417665,GETAWAY 4 COUPLES.  Game night. Sleep 5. Free Park,71276635,Joe,Manhattan,Washington Heights,40.8353,-73.94369,Shared room,236,1,39,2021-06-13,4.83,6,358
30417877,Private Room in Brooklyn Close to Metro!,25077909,Carlos,Brooklyn,Bedford-Stuyvesant,40.69068,-73.92664,Private room,50,3,36,2020-12-17,1.21,2,156
30418905,Private Room In Brooklyn Community House,35746135,Lionel,Brooklyn,Kensington,40.62866,-73.97475,Private room,30,30,9,2019-03-27,0.28,2,0
30418906,"Cozy, sweet and quiet space",212692495,Gary,Brooklyn,Flatbush,40.6339,-73.96629,Shared room,60,30,11,2020-04-30,0.39,2,89
30421561,"Ideal UES 1BR w/ Doorman, near Central Park by Blueground",107434423,Blueground,Manhattan,Upper East Side,40.772335,-73.950981,Entire home/apt,327,30,1,2019-01-11,0.03,286,334
30421742,"""Mi casa es su casa"" Welcome home",224315550,Leonardo,Brooklyn,Williamsburg,40.71025,-73.96364,Private room,80,2,60,2020-07-28,2.13,2,0
30421981,Nolita/SoHo! Location! Views! Elevator! Free Gym!,506779,Claudia,Manhattan,Nolita,40.72199,-73.99374,Entire home/apt,350,30,1,2021-05-01,0.31,1,333
30422813,Studio in East Williamsburg - Steps to Subway,158970159,Nancy,Brooklyn,Williamsburg,40.70054,-73.94681,Entire home/apt,90,30,1,2019-01-18,0.03,1,0
30423106,Lou's Palace & Retreat 1-so much for so little,228415932,Louann,Queens,Rosedale,40.65602,-73.74246,Private room,49,1,219,2021-08-01,8.44,3,168
30425770,Queens Corner Lot,128580688,-TheQueensCornerLot,Queens,Queens Village,40.7045,-73.7354,Entire home/apt,329,2,116,2021-08-01,4.17,1,350
30426001,Central Park North apartment share,228437214,Paul,Manhattan,Harlem,40.80128,-73.95472,Private room,44,2,92,2020-02-04,2.87,1,0
30428730,Charming Studio in the heart of West Village,17618432,Camellia,Manhattan,West Village,40.73692,-74.00803,Entire home/apt,215,30,3,2019-01-01,0.09,1,0
30430139,TIME SQ WEST-COZY KING ROOM,224414117,Casamia 36,Manhattan,Hell's Kitchen,40.75552,-73.99871,Hotel room,135,1,28,2020-03-02,0.88,11,360
30430235,MANHATTAN WEST - SUNNY KING ROOM,224414117,Casamia 36,Manhattan,Hell's Kitchen,40.75699,-73.99847,Hotel room,135,1,43,2020-07-18,1.69,11,365
30434346,"Prime Bedford sunny rm in 1bd apt, near L station.",1395530,Dorit,Brooklyn,Williamsburg,40.71282,-73.96121,Private room,100,30,3,2019-05-27,0.15,2,89
30437094,Private apartment in 3 family house: Greenpoint,51220825,Jennifer,Brooklyn,Greenpoint,40.72631,-73.95475,Entire home/apt,150,30,1,2019-12-13,0.05,1,0
30437291,Beautiful large room Manhattan/Roosevelt Island,228524640,Dragomir,Manhattan,Roosevelt Island,40.76106,-73.95079,Private room,55,90,1,2019-03-08,0.03,1,365
30437417,Spacious 1 Bedroom Brooklyn Apartment,1627760,Lucy,Brooklyn,Clinton Hill,40.68744,-73.96259,Entire home/apt,125,14,3,2019-10-21,0.15,1,0
30438204,Bright and Lovely Room Near Manhattan,137358866,Kaz,Queens,Sunnyside,40.7489,-73.91197,Private room,46,30,8,2021-07-05,0.38,171,358
30438251,New York Highrise,228536894,Victoria,Manhattan,Greenwich Village,40.73517,-73.99509,Private room,33,30,2,2018-12-31,0.06,1,0
30439073,Gorgeous Long Island City 2  bedroom Condo,5732940,Andrea,Queens,Long Island City,40.74085,-73.95633,Entire home/apt,400,3,1,2019-06-22,0.04,1,354
30439246,"Private studio & own entrance, 15 min to Manhattan",228473476,Mia,Brooklyn,Bushwick,40.69244,-73.92616,Private room,95,5,40,2021-08-02,1.26,1,264
